id,teff,logg,feh,alpha
spec-56333-GAC094N27B1_sp16-047.fits,5186.72,2.87123,-0.35447,0.0944251
spec-56583-GAC093N22V1_sp11-203.fits,4824.75,3.06911,0.0833129,0.0603245
spec-56654-GAC091N59V2_sp07-232.fits,4926.5,2.63354,-0.328253,0.081743
spec-56583-GAC093N22V1_sp11-230.fits,4585.06,2.16546,-0.304596,0.0607572
spec-55959-GAC_094N27_V1_sp10-151.fits,5113.47,3.11884,-0.0958888,0.030384
spec-56583-GAC093N22V2_sp11-229.fits,4921.52,2.73949,-0.179219,0.0751443
spec-56609-GAC093N22B1_sp15-126.fits,4870.69,2.5943,-0.210432,0.0741449
spec-55959-GAC_094N27_V3_sp10-216.fits,4423.7,1.93952,-0.233077,0.0808045
spec-56667-GAC094N35V3_sp02-249.fits,4746.71,2.75398,0.0171475,0.0551893
spec-56667-GAC094N35V3_sp02-017.fits,5090.75,3.4983,-0.0767909,0.0328357
spec-56667-GAC094N35V3_sp02-116.fits,4997.76,2.87795,-0.165765,0.0749232
spec-56609-GAC093N22B1_sp11-177.fits,4811.29,2.75546,-0.105911,0.0321893
spec-56576-GAC094N30B1_sp16-126.fits,4935.17,2.99338,-0.264311,0.107818
spec-56576-GAC094N30B1_sp16-146.fits,4900.79,2.79458,-0.111291,0.0554259
spec-56663-GAC091N23B1_sp09-136.fits,4561.94,2.12109,-0.0880612,0.00853497
spec-56667-GAC094N35V3_sp02-101.fits,4471.34,2.45892,0.294638,0.0800113
spec-56661-GAC092N13V2_sp01-191.fits,4839.9,2.54742,-0.207043,0.0777414
spec-56663-GAC091N23B1_sp13-227.fits,5041.51,2.82207,-0.114065,0.0210454
spec-56654-GAC091N59V1_sp07-231.fits,5011.51,3.05713,-0.319271,0.0658819
spec-56661-GAC092N13V2_sp11-075.fits,4762.76,2.50454,-0.253747,0.0672592
spec-56609-GAC093N22B1_sp11-114.fits,5165.1,3.01824,-0.223802,0.0192092
spec-56576-GAC094N30B1_sp11-151.fits,4938.66,2.8345,-0.0452755,0.0818669
spec-55959-GAC_094N27_V2_sp16-163.fits,4762.56,2.68885,-0.300408,0.0719906
spec-56610-GAC094N35V2_sp02-124.fits,4571.7,2.09805,-0.0363618,0.0131337
spec-56661-GAC092N13V3_sp09-082.fits,5058.95,3.02634,-0.0500486,0.0537992
spec-56582-GAC094N35V1_sp02-106.fits,4259.06,1.51683,-0.496161,0.0669115
spec-56661-GAC092N13V1_sp09-082.fits,4947.13,3.25445,-0.261497,0.11242
spec-56661-GAC092N13V1_sp09-077.fits,4251.78,1.33354,-0.202805,0.0328415
spec-56661-GAC092N13V2_sp11-072.fits,4685.82,2.39779,-0.09913,0.0361387
spec-56576-GAC094N30B1_sp11-175.fits,4869.79,2.68429,-0.286012,0.0373998
spec-56661-GAC092N13V1_sp11-119.fits,4872.78,2.64905,0.0254266,0.0411796
spec-56589-GAC096N56V1_sp14-148.fits,4079.96,1.50371,-0.041363,0.0235863
spec-56589-GAC096N56V1_sp16-205.fits,4708.54,2.57639,0.119262,0.0484939
spec-56576-GAC094N30B1_sp02-051.fits,4714.62,2.46782,-0.32009,0.0683383
spec-56661-GAC092N13V2_sp09-087.fits,4776.61,2.74303,0.0400705,0.0406397
spec-56286-GAC096N56V2_sp10-250.fits,4656.91,2.57206,0.103905,0.0508792
spec-56661-GAC092N13V1_sp11-056.fits,5128.12,2.86381,-0.182085,0.0740258
spec-56589-GAC096N56V1_sp14-216.fits,4626.92,2.36574,0.304349,0.0391
spec-56342-GAC091N59V2_sp07-117.fits,5060.05,3.33052,-0.585466,0.049068
spec-56630-GAC091N33B1_sp06-176.fits,5050.48,2.73801,-0.205117,0.0717727
spec-56630-GAC091N33B1_sp07-185.fits,4846.87,2.50157,-0.582545,0.118808
spec-56582-GAC094N35V1_sp02-059.fits,4196.37,1.57226,-0.184353,0.0513956
spec-56663-GAC091N23B1_sp13-145.fits,4624.82,2.32741,0.0189025,0.0322203
spec-56708-HD061906S034448B_sp16-178.fits,4332.01,1.56838,-0.44174,0.0264313
spec-56583-GAC093N22V2_sp11-060.fits,4835.81,2.85959,-0.24837,0.0203588
spec-56610-GAC094N35V2_sp01-240.fits,4902.38,2.75363,-0.0659662,0.0483047
spec-56667-GAC094N35V3_sp05-221.fits,4896.4,2.79276,-0.0346573,0.047866
spec-56661-GAC092N13V3_sp07-152.fits,4909.96,2.84545,-0.0671426,0.0428391
spec-56667-GAC094N35V3_sp02-070.fits,4879.26,2.73356,-0.135586,0.0623223
spec-56576-GAC094N30B1_sp11-152.fits,4863.32,2.65372,-0.342852,0.0842161
spec-56661-GAC092N13V2_sp09-102.fits,4986.2,3.07276,-0.409747,0.128475
spec-56708-HD061906S034448V_sp16-036.fits,4524.76,2.07034,-0.0357128,0.0166973
spec-56609-GAC093N22B1_sp09-081.fits,5010.52,2.93213,-0.276397,0.073861
spec-56661-GAC092N13V2_sp09-068.fits,4564.13,2.15303,-0.240728,0.0246923
spec-56582-GAC094N35V1_sp05-249.fits,4844.08,2.72615,0.16162,0.0266567
spec-56333-GAC094N27V4_sp15-160.fits,4286.27,1.75646,-0.00948693,0.00355848
spec-56576-GAC094N30B1_sp11-157.fits,4538.81,1.97088,-0.0923543,0.0531234
spec-55959-GAC_094N27_V2_sp15-064.fits,4880.86,2.75911,0.0800542,0.034474
spec-56630-GAC091N33B1_sp07-141.fits,4996.17,2.78922,-0.474774,0.0716745
spec-56582-GAC094N35V1_sp05-204.fits,4898.7,2.79777,-0.082797,0.0317583
spec-56708-HD061906S034448V_sp16-226.fits,4616.75,2.43805,0.106064,0.0630489
spec-56661-GAC092N13V3_sp11-044.fits,4262.45,1.46402,-0.348733,0.0702545
spec-56667-GAC094N35V4_sp05-204.fits,4677.84,2.55324,-0.100383,0.0598121
spec-56667-GAC094N35V4_sp02-007.fits,4351.45,1.6984,-0.48792,0.0893293
spec-56663-GAC091N23B1_sp13-077.fits,4799.83,2.4401,-0.0515389,0.0230219
spec-56630-GAC091N33B1_sp06-220.fits,4560.34,2.38262,0.210661,0.107773
spec-56654-GAC091N59V1_sp07-221.fits,4755.08,2.6349,-0.245813,0.057574
spec-56583-GAC093N22V1_sp09-202.fits,4365.4,1.85512,0.0113295,0.0362645
spec-56609-GAC093N22B1_sp09-151.fits,4863.22,2.77188,-0.0590985,0.0389243
spec-56661-GAC092N13V1_sp12-150.fits,5048.89,2.76105,0.0975954,-0.00655605
spec-56630-GAC091N33B1_sp06-046.fits,5050.28,2.7298,-0.470658,0.0925081
spec-56576-GAC094N30B1_sp11-014.fits,4965.27,2.67665,0.0174869,0.0365342
spec-56610-GAC094N35V2_sp05-204.fits,4890.92,2.94661,-0.0462118,0.0233963
spec-56630-GAC091N33B1_sp07-085.fits,4823.85,2.5261,0.0288581,0.0709124
spec-56667-GAC094N35V4_sp01-042.fits,5094.83,2.80804,-0.366194,0.0585073
spec-55959-GAC_094N27_V3_sp15-155.fits,4919.43,2.91365,0.10382,0.0304996
spec-56661-GAC092N13V1_sp07-167.fits,4831.92,2.62145,-0.144776,0.0932158
spec-56609-GAC093N22B1_sp09-161.fits,4598.41,2.14538,-0.0107984,0.0355926
spec-56610-GAC094N35V2_sp02-065.fits,5082.87,3.15693,-0.181038,0.041537
spec-55959-GAC_094N27_V2_sp03-187.fits,4193.58,1.33982,-0.292958,0.0454524
spec-56610-GAC094N35V2_sp02-051.fits,5033.44,3.40888,-0.467084,0.0752618
spec-56582-GAC094N35V1_sp02-065.fits,4975.14,2.76755,-0.335212,0.103291
spec-56583-GAC093N22V2_sp09-117.fits,5012.11,2.67984,-0.379568,0.0943277
spec-56661-GAC092N13V1_sp11-045.fits,4929.39,3.11644,-0.259042,0.08631
spec-56299-GAC096N32B1_sp14-109.fits,4879.36,3.16241,-0.0537569,0.0779811
spec-56582-GAC094N35V1_sp05-229.fits,4368.29,1.77208,-0.226045,0.0550536
spec-56299-GAC096N32B1_sp10-089.fits,4581.47,2.20298,-0.359535,0.0666645
spec-56610-GAC094N35V2_sp01-061.fits,5086.16,3.55042,-0.189105,0.0670482
spec-56663-GAC091N23B1_sp06-037.fits,4428.98,1.82512,-0.228594,0.0356626
spec-56576-GAC094N30B1_sp11-016.fits,4860.13,2.68053,-0.327449,0.23385
spec-56333-GAC094N27B1_sp03-006.fits,4931.98,2.7485,-0.00873929,0.0311217
spec-56663-GAC091N23B1_sp06-030.fits,4607.18,2.24963,-0.195057,0.0121106
spec-56661-GAC092N13V3_sp09-098.fits,4559.54,2.08186,-0.119123,-0.00110126
spec-56299-GAC096N32B1_sp14-235.fits,4900.49,2.54936,-0.258957,0.0356266
spec-56582-GAC094N35V1_sp05-036.fits,4942.35,2.759,-0.267513,0.0550674
spec-56610-GAC094N35V2_sp01-229.fits,4719.0,2.3995,-0.299857,0.0551523
spec-56299-GAC096N32B1_sp14-047.fits,4729.67,2.44751,-0.0711856,0.0245944
spec-56610-GAC094N35V2_sp05-029.fits,5102.31,2.83712,-0.231239,0.0610129
spec-56661-GAC092N13V1_sp12-098.fits,4969.66,2.65099,-0.077185,0.0463191
spec-56661-GAC092N13V3_sp12-054.fits,4327.03,1.62427,-0.134756,0.0400545
spec-55959-GAC_094N27_V3_sp15-154.fits,5110.78,3.11177,-0.122818,0.0206285
spec-56667-GAC094N35V3_sp01-062.fits,5008.33,3.1234,-0.0157034,0.0353215
spec-56286-GAC096N56V2_sp10-220.fits,4701.86,2.55267,-0.0630069,0.0444376
spec-56708-HD061906S034448B_sp16-151.fits,4922.32,3.06432,0.0474728,0.0269706
spec-56299-GAC096N32B1_sp10-106.fits,4956.6,2.99053,-0.0143571,0.063911
spec-56654-GAC091N59V1_sp07-224.fits,4920.42,3.40956,0.33057,0.0594025
spec-56582-GAC094N35V1_sp01-052.fits,4589.74,2.57024,0.340384,0.0418405
spec-56299-GAC096N32B1_sp14-046.fits,4425.1,1.70217,-0.53413,0.117031
spec-56708-HD061906S034448V_sp16-070.fits,4708.44,2.50887,0.158706,0.0133592
spec-56333-GAC094N27B1_sp15-152.fits,4917.43,2.77736,-0.319816,0.0631577
spec-56661-GAC092N13V3_sp12-099.fits,4896.01,3.34181,0.231554,0.0647868
spec-56582-GAC094N35V1_sp05-093.fits,4249.89,1.59382,-0.226201,0.000992397
spec-56661-GAC092N13V3_sp12-069.fits,4753.29,2.59487,0.0143492,0.0277747
spec-56663-GAC091N23B1_sp12-205.fits,4957.4,2.75535,-0.154757,0.0483494
spec-56589-GAC096N56V1_sp10-242.fits,4727.18,2.96053,0.110597,0.134371
spec-56722-GAC094N35B1_sp01-027.fits,4953.61,3.0155,0.0716868,0.0701412
spec-56667-GAC094N35V3_sp01-041.fits,4955.6,2.74668,-0.198016,0.0690711
spec-56299-GAC096N32B1_sp10-079.fits,4836.11,2.48538,-0.157013,0.0820751
spec-56610-GAC094N35V2_sp05-097.fits,5207.45,3.15944,-0.0798792,0.0131326
spec-55959-GAC_094N27_V3_sp15-231.fits,5073.01,2.94661,0.0560649,0.0245803
spec-56667-GAC094N35V3_sp05-088.fits,5106.39,3.33999,-0.336482,0.0627035
spec-56610-GAC094N35V2_sp05-089.fits,4664.19,2.43166,-0.186491,0.0460622
spec-56342-GAC091N59V1_sp06-025.fits,4755.68,2.63354,0.0466811,0.0323608
spec-56667-GAC094N35V4_sp01-207.fits,4721.0,2.3768,-0.0372152,0.0268662
spec-56576-GAC094N30B1_sp11-088.fits,4560.04,1.57956,-1.00866,0.304885
spec-56610-GAC094N35V2_sp01-207.fits,5069.52,3.0122,-0.13626,0.0272745
spec-56582-GAC094N35V1_sp01-205.fits,4134.18,1.04864,-0.570117,0.0691457
spec-56708-HD061906S034448B_sp16-137.fits,5071.21,3.23244,-0.0790557,0.046145
spec-56610-GAC094N35V2_sp01-054.fits,4989.39,2.77166,-0.48835,0.0886915
spec-56708-HD061906S034448V_sp16-150.fits,4130.49,1.15573,-0.506822,0.0616323
spec-56342-GAC091N59V1_sp07-203.fits,4981.12,2.73801,-0.36735,0.0855005
spec-56708-HD061906S034448B_sp16-133.fits,5122.04,2.88993,-0.214813,0.0421473
spec-56609-GAC093N22B1_sp09-005.fits,4581.27,2.32582,0.168044,-0.00726664
spec-56708-HD061906S034448V_sp16-146.fits,4558.35,2.0538,-0.707799,0.0989582
spec-56663-GAC091N23B1_sp13-032.fits,4921.22,2.66741,-0.206046,0.0950999
spec-56333-GAC094N27V4_sp03-126.fits,4732.86,2.65806,0.250813,0.0267408
spec-56661-GAC092N13V1_sp12-040.fits,4782.69,2.55609,-0.33672,0.0863182
spec-56589-GAC096N56V1_sp03-052.fits,4910.76,2.72877,-0.218847,0.0655264
spec-56342-GAC091N59V1_sp07-066.fits,4840.09,2.73812,-0.0262287,0.0509869
spec-56342-GAC091N59V1_sp07-223.fits,4313.67,1.85432,-0.227478,0.08356
spec-56610-GAC094N35V2_sp05-082.fits,4961.68,2.67608,-0.352589,0.0696405
spec-56708-HD061906S034448B_sp16-110.fits,4911.25,2.68018,-0.17318,0.0755704
spec-56708-HD061906S034448B_sp15-152.fits,5114.17,2.77211,-0.3826,0.0682075
spec-56667-GAC094N35V3_sp01-170.fits,5040.92,3.603,0.258582,0.0343874
spec-56286-GAC096N56V2_sp03-086.fits,5025.67,3.29357,-0.0850953,0.0376258
spec-56654-GAC091N59V2_sp07-074.fits,4242.81,2.05425,-0.531224,0.193259
spec-56582-GAC094N35V1_sp01-075.fits,4702.26,2.71714,0.0348273,0.0540878
spec-56582-GAC094N35V1_sp05-082.fits,4155.51,1.3754,-0.274462,0.0604448
spec-56609-GAC093N22B1_sp09-060.fits,4420.91,2.06475,-0.280942,0.0623122
spec-56630-GAC091N33B1_sp06-169.fits,5009.72,2.99999,-0.114751,0.0509646
spec-56708-HD061906S034448B_sp16-116.fits,5014.11,3.07036,-0.0345764,0.0452126
spec-56583-GAC093N22V1_sp09-060.fits,5020.68,2.86176,-0.136712,0.049139
spec-56663-GAC091N23B1_sp13-192.fits,4819.27,2.80485,-0.0390225,0.0489148
spec-56630-GAC091N33B1_sp06-116.fits,5300.84,3.50138,-0.190193,0.0596221
spec-56582-GAC094N35V1_sp05-039.fits,4845.38,2.64574,-0.0203443,0.0457241
spec-56708-HD061906S034448V_sp11-151.fits,4930.49,3.14918,0.200649,0.0305188
spec-56299-GAC096N32B1_sp14-178.fits,4907.47,2.79629,-0.00536894,0.017522
spec-56658-GAC096N23B2_sp14-012.fits,4961.28,2.77439,-0.030469,0.0333204
spec-56654-GAC091N59V2_sp07-062.fits,4823.55,2.69513,-0.142931,0.045474
spec-56658-GAC096N23B2_sp14-020.fits,4761.16,2.74155,-0.0764335,0.0691695
spec-56661-GAC092N13V1_sp12-036.fits,4922.02,2.71486,-0.218602,0.0741362
spec-56583-GAC093N22V2_sp12-234.fits,4826.34,2.8126,-0.0974755,0.0463363
spec-56661-GAC092N13V2_sp12-024.fits,4843.58,2.63707,-0.058431,0.0508838
spec-56582-GAC094N35V1_sp01-208.fits,4956.5,2.8921,0.0715324,0.0197388
spec-55959-GAC_094N27_V2_sp01-064.fits,4837.4,2.72318,-0.139061,0.0310095
spec-56583-GAC093N22V2_sp12-242.fits,5199.88,3.09192,-0.0443759,0.03234
spec-56658-GAC096N23B2_sp10-010.fits,5018.19,2.82891,-0.18412,0.0506482
spec-56708-HD061906S034448V_sp16-145.fits,4551.07,2.38159,0.136396,0.0573281
spec-56722-GAC094N35B1_sp01-217.fits,4500.04,1.84063,-0.421727,0.0798952
spec-56708-HD061906S034448B_sp16-121.fits,4599.01,2.1707,-0.376531,0.0390934
spec-56610-GAC094N35V2_sp01-169.fits,4820.56,2.66091,0.0593634,0.0364542
spec-56610-GAC094N35V2_sp05-133.fits,4850.46,2.64551,-0.050125,0.0306206
spec-56582-GAC094N35V1_sp05-035.fits,4419.12,2.07091,0.00996997,0.0326959
spec-56667-GAC094N35V3_sp05-163.fits,4392.61,1.96814,-0.428644,0.203949
spec-55959-GAC_094N27_V2_sp05-094.fits,5029.75,2.83245,-0.0948483,0.0468684
spec-56667-GAC094N35V4_sp01-210.fits,4994.57,2.84499,-0.0863722,0.0341048
spec-56582-GAC094N35V1_sp01-214.fits,4921.92,2.58734,-0.314207,0.0751174
spec-56333-GAC094N27V4_sp01-045.fits,4507.52,2.16295,-0.120432,0.0321918
spec-56661-GAC092N13V2_sp12-192.fits,4973.04,2.58061,0.0158363,0.0143823
spec-56658-GAC096N23B1_sp14-134.fits,3987.48,1.00917,-0.399565,0.0151078
spec-56299-GAC096N32B1_sp16-024.fits,4689.9,2.55393,-0.147873,0.0388052
spec-56708-HD061906S034448B_sp15-215.fits,5075.6,3.26779,0.322658,0.085874
spec-56610-GAC094N35V2_sp01-213.fits,5326.75,3.00706,-0.406314,0.0890587
spec-56582-GAC094N35V1_sp01-078.fits,4419.32,2.02232,-0.302801,0.0524445
spec-56610-GAC094N35V2_sp05-137.fits,4780.3,2.71486,0.109723,0.0299721
spec-56667-GAC094N35V3_sp05-019.fits,4202.25,1.36183,-0.560406,0.0667445
spec-56658-GAC096N23B2_sp10-073.fits,4595.82,2.03247,-0.433308,0.052122
spec-56722-GAC094N35B1_sp05-138.fits,5053.97,2.90613,-0.221013,0.022039
spec-56583-GAC093N22V1_sp12-041.fits,4306.5,1.64537,-0.326097,0.0417288
spec-56708-HD061906S034448B_sp15-222.fits,5255.59,2.66958,-0.0837558,0.100746
spec-56299-GAC096N32B1_sp10-026.fits,4905.57,3.07071,-0.0132861,0.0821371
spec-56663-GAC091N23B1_sp06-059.fits,4661.4,2.43314,0.148464,0.0170919
spec-56589-GAC096N56V1_sp03-089.fits,4785.28,2.61358,0.213274,0.0319248
spec-56708-HD061906S034448V_sp15-201.fits,4890.82,2.7696,0.198816,0.0249405
spec-56333-GAC094N27B1_sp01-157.fits,4284.47,1.59724,-0.41728,0.102847
spec-56609-GAC093N22B1_sp12-034.fits,4641.67,2.19397,-0.619102,0.112604
spec-55959-GAC_094N27_V2_sp05-014.fits,4220.79,1.58253,-0.246737,0.0231603
spec-56667-GAC094N35V3_sp05-111.fits,5008.43,2.686,-0.477853,0.0986243
spec-56299-GAC096N32B1_sp14-051.fits,4956.6,2.67437,-0.406431,0.053414
spec-56609-GAC093N22B1_sp09-235.fits,4290.85,1.59404,-0.163826,0.02291
spec-56667-GAC094N35V3_sp01-014.fits,5274.62,3.23654,-0.0992386,0.00987697
spec-56667-GAC094N35V3_sp05-122.fits,5043.01,3.07116,0.0251891,-0.0130979
spec-56582-GAC094N35V1_sp01-137.fits,4763.75,2.47557,-0.0931316,0.0447902
spec-56610-GAC094N35V2_sp05-122.fits,4890.82,2.90282,-0.327184,0.0648775
spec-56582-GAC094N35V1_sp05-022.fits,4511.8,2.10775,-0.278304,0.044433
spec-56658-GAC096N23B2_sp16-215.fits,5137.49,2.89552,-0.331955,0.0514125
spec-56708-HD061906S034448B_sp11-126.fits,4884.74,2.7696,0.0309841,0.020355
spec-56661-GAC092N13V2_sp12-157.fits,4226.87,1.41373,-0.442999,0.0185468
spec-55959-GAC_094N27_V3_sp01-168.fits,4947.83,2.78489,-0.0917282,0.0636601
spec-56661-GAC092N13V1_sp12-182.fits,4947.33,3.45758,-0.445176,0.278055
spec-56299-GAC096N32B1_sp10-203.fits,4933.88,2.62635,-0.202533,0.0672428
spec-56708-HD061906S034448B_sp11-138.fits,4872.09,2.73983,-0.346325,0.0150907
spec-56708-HD061906S034448V_sp11-080.fits,5135.4,3.51506,-0.0280151,0.0753318
spec-56667-GAC094N35V3_sp05-128.fits,4726.68,2.78876,0.127019,0.0395775
spec-56583-GAC093N22V2_sp12-027.fits,4792.06,2.63399,-0.12449,0.0693439
spec-56708-HD061906S034448B_sp11-095.fits,4631.7,2.12816,-0.336086,0.0848011
spec-56708-HD061906S034448V_sp11-097.fits,5018.39,2.99132,-0.00483736,0.0223138
spec-56299-GAC096N32B1_sp10-212.fits,5151.14,2.96315,-0.308137,0.0636314
spec-56582-GAC094N35V1_sp01-147.fits,4200.06,1.33206,-0.518038,0.077481
spec-56299-GAC096N32B1_sp10-231.fits,4992.08,3.06067,0.0231084,0.0335679
spec-56582-GAC094N35V1_sp05-104.fits,5087.06,3.5056,-0.0391626,0.0605244
spec-55959-GAC_094N27_V2_sp01-155.fits,4434.27,1.9248,-0.495791,0.0501637
spec-56654-GAC091N59V2_sp07-082.fits,4900.49,3.08485,-0.0259414,0.102299
spec-56582-GAC094N35V1_sp01-015.fits,4861.72,3.08531,-0.440331,0.226194
spec-55959-GAC_094N27_V1_sp01-078.fits,4843.18,2.72809,-0.0925401,0.0216086
spec-56708-HD061906S034448B_sp15-225.fits,5119.65,2.68178,-0.0745657,0.0913832
spec-56661-GAC092N13V2_sp13-113.fits,4927.2,3.00604,-0.243294,0.0838965
spec-56576-GAC094N30B1_sp11-106.fits,4486.09,2.05539,-0.342042,0.057919
spec-56667-GAC094N35V3_sp05-112.fits,4062.22,1.12676,-0.275483,0.0180129
spec-56609-GAC093N22B1_sp09-241.fits,4247.5,1.43175,-0.373354,0.0449373
spec-56708-HD061906S034448V_sp11-196.fits,4828.63,2.67368,-0.0245372,0.0453505
spec-56582-GAC094N35V1_sp01-140.fits,5011.61,2.85685,-0.213216,0.0537907
spec-56667-GAC094N35V4_sp01-113.fits,4820.16,2.604,-0.176619,0.054993
spec-56299-GAC096N32B1_sp03-081.fits,4678.14,2.53841,0.307934,0.0403815
spec-56299-GAC096N32B1_sp03-227.fits,3946.72,0.593446,-0.681179,0.0622757
spec-56708-HD061906S034448V_sp11-076.fits,4251.29,1.99757,0.267167,0.0475275
spec-56582-GAC094N35V1_sp01-107.fits,5029.85,2.92973,-0.0781528,0.0376562
spec-56609-GAC093N22B1_sp09-128.fits,4888.43,2.64836,-0.242227,0.0754384
spec-56667-GAC094N35V3_sp01-133.fits,4871.69,2.63627,-0.287627,0.0595429
spec-56583-GAC093N22V2_sp13-234.fits,4831.82,2.57035,-0.292311,0.076667
spec-56661-GAC092N13V1_sp12-163.fits,4093.82,1.15505,-0.177949,0.0165878
spec-56708-HD061906S034448B_sp11-139.fits,5113.27,3.06706,-0.00188391,0.0337534
spec-56667-GAC094N35V4_sp05-115.fits,4672.26,2.40041,-0.162873,0.00131987
spec-56610-GAC094N35V2_sp01-146.fits,4465.86,2.00601,-0.267396,0.0460126
spec-56667-GAC094N35V3_sp08-197.fits,4822.75,2.90772,-0.158295,0.0357087
spec-55959-GAC_094N27_V1_sp01-024.fits,4903.28,2.7915,0.0453556,0.0163089
spec-56658-GAC096N23B1_sp10-217.fits,4741.63,2.55894,-0.0620654,0.0482417
spec-56708-HD061906S034448V_sp11-204.fits,5016.2,3.29996,-0.128321,0.0356063
spec-56299-GAC096N32B1_sp10-175.fits,4817.57,2.77234,0.125437,0.0210343
spec-56667-GAC094N35V4_sp08-214.fits,4931.49,2.72432,-0.236786,0.0750117
spec-56658-GAC096N23B1_sp16-099.fits,4549.38,2.09417,-0.438678,0.0835006
spec-56342-GAC091N59V2_sp06-222.fits,4596.72,2.38045,-0.129928,0.0661111
spec-56722-GAC094N35B1_sp08-197.fits,5118.85,3.43808,-0.14749,0.0416569
spec-56286-GAC096N56V1_sp03-178.fits,5032.05,3.65352,0.131789,0.0688416
spec-56583-GAC093N22V1_sp07-089.fits,4039.5,1.11798,-0.282435,0.0272657
spec-56708-HD061906S034448B_sp11-200.fits,5077.49,2.85081,-0.514087,0.0321631
spec-56667-GAC094N35V3_sp01-005.fits,4977.93,3.31649,0.206523,0.0539591
spec-56576-GAC094N30B1_sp12-146.fits,4933.58,2.90202,-0.12892,0.0327774
spec-56610-GAC094N35V2_sp01-117.fits,4989.79,2.86951,-0.148188,0.0280267
spec-56582-GAC094N35V1_sp01-180.fits,4476.72,1.93518,-0.256053,0.0284603
spec-56722-GAC094N35B1_sp01-188.fits,5003.04,3.02531,-0.147622,0.0584534
spec-56667-GAC094N35V4_sp08-202.fits,5021.38,2.80929,-0.200703,0.0680616
spec-56708-HD061906S034448V_sp11-248.fits,4982.21,2.76972,-0.0388446,0.00664146
spec-56576-GAC094N30B1_sp12-137.fits,4354.34,1.66065,-0.22845,0.0910263
spec-56661-GAC092N13V2_sp13-193.fits,4833.02,2.60388,-0.217695,0.0587085
spec-56708-HD061906S034448B_sp15-028.fits,5246.22,3.68181,-0.211156,0.238457
spec-56333-GAC094N27V4_sp01-129.fits,4766.24,2.59647,-0.193743,0.039254
spec-56667-GAC094N35V3_sp01-123.fits,4998.16,2.65669,-0.460393,0.0753034
spec-56708-HD061906S034448B_sp15-035.fits,5130.01,2.80085,-0.36703,0.0654259
spec-56582-GAC094N35V1_sp01-176.fits,4806.31,2.90225,-0.0450051,0.0541385
spec-56576-GAC094N30B1_sp12-236.fits,5004.44,2.68269,-0.138374,0.0506745
spec-56299-GAC096N32B1_sp03-233.fits,4781.19,2.36038,-0.243193,0.0669952
spec-56582-GAC094N35V1_sp01-121.fits,5113.27,3.02839,-0.0782699,0.0245884
spec-56299-GAC096N32B1_sp15-060.fits,4601.8,2.29422,-0.484436,0.103866
spec-56667-GAC094N35V3_sp01-192.fits,4464.17,2.06395,-0.27434,0.0334641
spec-56609-GAC093N22B1_sp12-116.fits,4738.54,2.54765,-0.157742,0.0697911
spec-56589-GAC096N56V1_sp15-088.fits,4954.21,2.62589,-0.270844,0.110226
spec-56667-GAC094N35V3_sp01-112.fits,4479.81,2.07216,-0.150531,0.0358279
spec-56661-GAC092N13V1_sp12-222.fits,4946.53,3.05018,-0.0733072,0.0293137
spec-56589-GAC096N56V1_sp16-148.fits,4901.49,2.68018,-0.307082,0.0876135
spec-56299-GAC096N32B1_sp15-059.fits,4800.63,2.6292,0.149676,0.0525722
spec-56661-GAC092N13V1_sp13-190.fits,4812.29,2.49758,-0.142526,0.0566012
spec-56589-GAC096N56V1_sp03-203.fits,4971.55,3.0252,-0.504811,0.0936622
spec-56299-GAC096N32B1_sp03-090.fits,5057.26,2.72968,-0.458141,0.100042
spec-56667-GAC094N35V3_sp01-186.fits,4831.12,2.74223,0.14165,0.0220894
spec-56583-GAC093N22V2_sp07-147.fits,4570.61,2.083,-0.206919,0.0553449
spec-56299-GAC096N32B1_sp03-045.fits,4883.45,2.70277,-0.0390079,0.0601187
spec-56610-GAC094N35V2_sp08-188.fits,4802.62,2.63901,-0.0966029,0.0559431
spec-56296-GAC096N02V3_sp14-178.fits,4846.27,2.61027,-0.100568,0.0637322
spec-56722-GAC094N35B1_sp01-177.fits,4722.29,2.71839,0.0991858,0.0474215
spec-56667-GAC094N35V3_sp07-050.fits,4893.71,2.68018,-0.300114,0.0791795
spec-56582-GAC094N35V1_sp07-050.fits,4866.7,2.98802,0.0201826,0.0463131
spec-56576-GAC094N30B1_sp12-233.fits,4989.89,2.7006,-0.149052,0.0687725
spec-56722-GAC094N35B1_sp07-035.fits,4914.94,2.83815,-0.181155,0.0867208
spec-56610-GAC094N35V2_sp08-199.fits,4730.56,2.49462,-0.311385,0.0691655
spec-56299-GAC096N32B1_sp03-027.fits,4931.39,2.60114,-0.245742,0.0661399
spec-56589-GAC096N56V1_sp03-186.fits,5039.22,3.27509,-0.183733,0.0720179
spec-56658-GAC096N23B1_sp03-104.fits,4239.43,1.45399,-0.453352,0.0597929
spec-56583-GAC093N22V1_sp07-144.fits,4516.09,2.0319,-0.111686,0.0101632
spec-56667-GAC094N35V4_sp01-195.fits,4587.85,2.17835,-0.285761,0.0623094
spec-56582-GAC094N35V1_sp08-209.fits,4732.66,2.6243,-0.171449,0.0686352
spec-55993-GAC_097N20_V1_sp14-183.fits,5028.16,3.28958,-0.0587479,0.101209
spec-56658-GAC096N23B2_sp03-158.fits,4878.76,3.07789,0.058991,0.0985623
